data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_50	JAFFA-Assembly	260	149	8	351	0.30	0.95	0.456
sim_50	JAFFA-Assembly	263	148	8	352	0.30	0.95	0.456
sim_50	JAFFA-Assembly	271	147	8	353	0.29	0.95	0.444
sim_50	JAFFA-Assembly	293	146	8	354	0.29	0.95	0.444
sim_50	JAFFA-Assembly	305	145	8	355	0.29	0.95	0.444
sim_50	JAFFA-Assembly	311	144	8	356	0.29	0.95	0.444
sim_50	JAFFA-Assembly	333	142	8	358	0.28	0.95	0.433
sim_50	JAFFA-Assembly	350	141	8	359	0.28	0.95	0.433
sim_50	JAFFA-Assembly	359	140	8	360	0.28	0.95	0.433
sim_50	JAFFA-Assembly	363	139	8	361	0.28	0.95	0.433
sim_50	JAFFA-Assembly	364	138	8	362	0.28	0.95	0.433
sim_50	JAFFA-Assembly	368	137	8	363	0.27	0.94	0.420
sim_50	JAFFA-Assembly	381	136	8	364	0.27	0.94	0.420
sim_50	JAFFA-Assembly	384	135	8	365	0.27	0.94	0.420
sim_50	JAFFA-Assembly	397	134	8	366	0.27	0.94	0.420
sim_50	JAFFA-Assembly	398	133	8	367	0.27	0.94	0.420
sim_50	JAFFA-Assembly	405	132	8	368	0.26	0.94	0.407
sim_50	JAFFA-Assembly	415	131	8	369	0.26	0.94	0.407
sim_50	JAFFA-Assembly	417	129	8	371	0.26	0.94	0.407
sim_50	JAFFA-Assembly	424	128	8	372	0.26	0.94	0.407
sim_50	JAFFA-Assembly	432	127	8	373	0.25	0.94	0.395
sim_50	JAFFA-Assembly	435	127	7	373	0.25	0.95	0.396
sim_50	JAFFA-Assembly	446	127	6	373	0.25	0.95	0.396
sim_50	JAFFA-Assembly	455	126	6	374	0.25	0.95	0.396
sim_50	JAFFA-Assembly	462	125	6	375	0.25	0.95	0.396
sim_50	JAFFA-Assembly	463	124	6	376	0.25	0.95	0.396
sim_50	JAFFA-Assembly	469	123	6	377	0.25	0.95	0.396
sim_50	JAFFA-Assembly	470	123	5	377	0.25	0.96	0.397
sim_50	JAFFA-Assembly	476	122	5	378	0.24	0.96	0.384
sim_50	JAFFA-Assembly	488	121	5	379	0.24	0.96	0.384
sim_50	JAFFA-Assembly	494	120	5	380	0.24	0.96	0.384
sim_50	JAFFA-Assembly	496	120	4	380	0.24	0.97	0.385
sim_50	JAFFA-Assembly	504	119	4	381	0.24	0.97	0.385
sim_50	JAFFA-Assembly	526	118	4	382	0.24	0.97	0.385
sim_50	JAFFA-Assembly	531	117	4	383	0.23	0.97	0.372
sim_50	JAFFA-Assembly	551	116	4	384	0.23	0.97	0.372
sim_50	JAFFA-Assembly	558	115	4	385	0.23	0.97	0.372
sim_50	JAFFA-Assembly	583	114	4	386	0.23	0.97	0.372
sim_50	JAFFA-Assembly	594	113	4	387	0.23	0.97	0.372
sim_50	JAFFA-Assembly	598	113	3	387	0.23	0.97	0.372
sim_50	JAFFA-Assembly	601	112	3	388	0.22	0.97	0.359
sim_50	JAFFA-Assembly	603	111	3	389	0.22	0.97	0.359
sim_50	JAFFA-Assembly	646	110	3	390	0.22	0.97	0.359
sim_50	JAFFA-Assembly	681	109	3	391	0.22	0.97	0.359
sim_50	JAFFA-Assembly	685	108	3	392	0.22	0.97	0.359
sim_50	JAFFA-Assembly	744	107	3	393	0.21	0.97	0.345
sim_50	JAFFA-Assembly	747	106	3	394	0.21	0.97	0.345
sim_50	JAFFA-Assembly	767	105	3	395	0.21	0.97	0.345
sim_50	JAFFA-Assembly	775	104	3	396	0.21	0.97	0.345
sim_50	JAFFA-Assembly	800	103	3	397	0.21	0.97	0.345
sim_50	JAFFA-Assembly	864	102	3	398	0.20	0.97	0.332
sim_50	JAFFA-Assembly	866	101	3	399	0.20	0.97	0.332
sim_50	JAFFA-Assembly	868	100	3	400	0.20	0.97	0.332
sim_50	JAFFA-Assembly	882	99	3	401	0.20	0.97	0.332
sim_50	JAFFA-Assembly	914	98	3	402	0.20	0.97	0.332
sim_50	JAFFA-Assembly	944	97	3	403	0.19	0.97	0.318
sim_50	JAFFA-Assembly	960	96	3	404	0.19	0.97	0.318
sim_50	JAFFA-Assembly	1061	95	3	405	0.19	0.97	0.318
sim_50	JAFFA-Assembly	1073	94	3	406	0.19	0.97	0.318
sim_50	JAFFA-Assembly	1108	93	3	407	0.19	0.97	0.318
sim_50	JAFFA-Assembly	1111	92	3	408	0.18	0.97	0.304
sim_50	JAFFA-Assembly	1129	91	3	409	0.18	0.97	0.304
sim_50	JAFFA-Assembly	1146	89	3	411	0.18	0.97	0.304
sim_50	JAFFA-Assembly	1154	88	3	412	0.18	0.97	0.304
sim_50	JAFFA-Assembly	1270	87	3	413	0.17	0.97	0.289
sim_50	JAFFA-Assembly	1299	86	3	414	0.17	0.97	0.289
sim_50	JAFFA-Assembly	1348	85	3	415	0.17	0.97	0.289
sim_50	JAFFA-Assembly	1351	84	3	416	0.17	0.97	0.289
sim_50	JAFFA-Assembly	1374	83	3	417	0.17	0.97	0.289
sim_50	JAFFA-Assembly	1411	82	3	418	0.16	0.96	0.274
sim_50	JAFFA-Assembly	1418	81	3	419	0.16	0.96	0.274
sim_50	JAFFA-Assembly	1437	80	3	420	0.16	0.96	0.274
sim_50	JAFFA-Assembly	1474	79	3	421	0.16	0.96	0.274
sim_50	JAFFA-Assembly	1488	78	3	422	0.16	0.96	0.274
sim_50	JAFFA-Assembly	1501	77	3	423	0.15	0.96	0.259
sim_50	JAFFA-Assembly	1512	76	3	424	0.15	0.96	0.259
sim_50	JAFFA-Assembly	1518	75	3	425	0.15	0.96	0.259
sim_50	JAFFA-Assembly	1614	74	3	426	0.15	0.96	0.259
sim_50	JAFFA-Assembly	1646	73	3	427	0.15	0.96	0.259
sim_50	JAFFA-Assembly	1699	72	3	428	0.14	0.96	0.244
sim_50	JAFFA-Assembly	1812	72	2	428	0.14	0.97	0.245
sim_50	JAFFA-Assembly	1813	71	2	429	0.14	0.97	0.245
sim_50	JAFFA-Assembly	1821	70	2	430	0.14	0.97	0.245
sim_50	JAFFA-Assembly	1881	69	2	431	0.14	0.97	0.245
sim_50	JAFFA-Assembly	1920	68	2	432	0.14	0.97	0.245
sim_50	JAFFA-Assembly	1942	67	2	433	0.13	0.97	0.229
sim_50	JAFFA-Assembly	1975	66	2	434	0.13	0.97	0.229
sim_50	JAFFA-Assembly	2057	65	2	435	0.13	0.97	0.229
sim_50	JAFFA-Assembly	2173	64	2	436	0.13	0.97	0.229
sim_50	JAFFA-Assembly	2298	63	2	437	0.13	0.97	0.229
sim_50	JAFFA-Assembly	2305	62	2	438	0.12	0.97	0.214
sim_50	JAFFA-Assembly	2419	61	2	439	0.12	0.97	0.214
sim_50	JAFFA-Assembly	2427	60	2	440	0.12	0.97	0.214
sim_50	JAFFA-Assembly	2449	59	2	441	0.12	0.97	0.214
sim_50	JAFFA-Assembly	2495	58	2	442	0.12	0.97	0.214
sim_50	JAFFA-Assembly	2498	57	2	443	0.11	0.97	0.198
sim_50	JAFFA-Assembly	2505	56	2	444	0.11	0.97	0.198
sim_50	JAFFA-Assembly	2526	55	2	445	0.11	0.96	0.197
sim_50	JAFFA-Assembly	2551	54	2	446	0.11	0.96	0.197
sim_50	JAFFA-Assembly	2603	53	1	447	0.11	0.98	0.198
sim_50	JAFFA-Assembly	2608	52	1	448	0.10	0.98	0.181
sim_50	JAFFA-Assembly	2619	51	1	449	0.10	0.98	0.181
sim_50	JAFFA-Assembly	2652	50	1	450	0.10	0.98	0.181
sim_50	JAFFA-Assembly	2656	49	1	451	0.10	0.98	0.181
sim_50	JAFFA-Assembly	2829	48	1	452	0.10	0.98	0.181
sim_50	JAFFA-Assembly	2840	48	0	452	0.10	1	0.182
sim_50	JAFFA-Assembly	2894	47	0	453	0.09	1	0.165
sim_50	JAFFA-Assembly	2919	46	0	454	0.09	1	0.165
sim_50	JAFFA-Assembly	3167	45	0	455	0.09	1	0.165
sim_50	JAFFA-Assembly	3380	44	0	456	0.09	1	0.165
sim_50	JAFFA-Assembly	3401	43	0	457	0.09	1	0.165
sim_50	JAFFA-Assembly	3484	42	0	458	0.08	1	0.148
sim_50	JAFFA-Assembly	3493	41	0	459	0.08	1	0.148
sim_50	JAFFA-Assembly	3722	40	0	460	0.08	1	0.148
sim_50	JAFFA-Assembly	3896	39	0	461	0.08	1	0.148
sim_50	JAFFA-Assembly	3909	38	0	462	0.08	1	0.148
sim_50	JAFFA-Assembly	3975	37	0	463	0.07	1	0.131
sim_50	JAFFA-Assembly	4036	36	0	464	0.07	1	0.131
sim_50	JAFFA-Assembly	4039	35	0	465	0.07	1	0.131
sim_50	JAFFA-Assembly	4070	34	0	466	0.07	1	0.131
sim_50	JAFFA-Assembly	4123	33	0	467	0.07	1	0.131
sim_50	JAFFA-Assembly	4166	32	0	468	0.06	1	0.113
sim_50	JAFFA-Assembly	4348	31	0	469	0.06	1	0.113
sim_50	JAFFA-Assembly	4656	30	0	470	0.06	1	0.113
sim_50	JAFFA-Assembly	4874	29	0	471	0.06	1	0.113
sim_50	JAFFA-Assembly	4909	28	0	472	0.06	1	0.113
sim_50	JAFFA-Assembly	4977	27	0	473	0.05	1	0.095
sim_50	JAFFA-Assembly	4983	26	0	474	0.05	1	0.095
sim_50	JAFFA-Assembly	4985	25	0	475	0.05	1	0.095
sim_50	JAFFA-Assembly	5246	24	0	476	0.05	1	0.095
sim_50	JAFFA-Assembly	5621	23	0	477	0.05	1	0.095
sim_50	JAFFA-Assembly	6096	22	0	478	0.04	1	0.077
sim_50	JAFFA-Assembly	6490	21	0	479	0.04	1	0.077
sim_50	JAFFA-Assembly	6499	20	0	480	0.04	1	0.077
sim_50	JAFFA-Assembly	6622	19	0	481	0.04	1	0.077
sim_50	JAFFA-Assembly	6757	18	0	482	0.04	1	0.077
sim_50	JAFFA-Assembly	6913	17	0	483	0.03	1	0.058
sim_50	JAFFA-Assembly	7042	16	0	484	0.03	1	0.058
sim_50	JAFFA-Assembly	7772	15	0	485	0.03	1	0.058
sim_50	JAFFA-Assembly	7844	14	0	486	0.03	1	0.058
sim_50	JAFFA-Assembly	8206	13	0	487	0.03	1	0.058
sim_50	JAFFA-Assembly	8291	12	0	488	0.02	1	0.039
sim_50	JAFFA-Assembly	9432	11	0	489	0.02	1	0.039
sim_50	JAFFA-Assembly	9621	10	0	490	0.02	1	0.039
sim_50	JAFFA-Assembly	9799	9	0	491	0.02	1	0.039
sim_50	JAFFA-Assembly	11132	8	0	492	0.02	1	0.039
sim_50	JAFFA-Assembly	11672	7	0	493	0.01	1	0.020
sim_50	JAFFA-Assembly	14401	6	0	494	0.01	1	0.020
sim_50	JAFFA-Assembly	14871	5	0	495	0.01	1	0.020
sim_50	JAFFA-Assembly	15785	4	0	496	0.01	1	0.020
sim_50	JAFFA-Assembly	15978	3	0	497	0.01	1	0.020
sim_50	JAFFA-Assembly	16346	2	0	498	0.00	1	0.000
sim_50	ChimeraScan	2	384	82	116	0.77	0.82	0.794
sim_50	ChimeraScan	3	374	69	126	0.75	0.84	0.792
sim_50	ChimeraScan	4	361	55	139	0.72	0.87	0.788
sim_50	ChimeraScan	5	359	52	141	0.72	0.87	0.788
sim_50	ChimeraScan	6	354	48	146	0.71	0.88	0.786
sim_50	ChimeraScan	7	346	45	154	0.69	0.88	0.774
sim_50	ChimeraScan	8	341	44	159	0.68	0.89	0.771
sim_50	ChimeraScan	9	339	41	161	0.68	0.89	0.771
sim_50	ChimeraScan	10	336	40	164	0.67	0.89	0.764
sim_50	ChimeraScan	11	331	40	169	0.66	0.89	0.758
sim_50	ChimeraScan	12	330	37	170	0.66	0.9	0.762
sim_50	ChimeraScan	13	327	36	173	0.65	0.9	0.755
sim_50	ChimeraScan	14	323	36	177	0.65	0.9	0.755
sim_50	ChimeraScan	15	322	34	178	0.64	0.9	0.748
sim_50	ChimeraScan	16	321	32	179	0.64	0.91	0.751
sim_50	ChimeraScan	17	320	32	180	0.64	0.91	0.751
sim_50	ChimeraScan	18	315	32	185	0.63	0.91	0.745
sim_50	ChimeraScan	19	314	30	186	0.63	0.91	0.745
sim_50	ChimeraScan	20	311	30	189	0.62	0.91	0.738
sim_50	ChimeraScan	21	309	30	191	0.62	0.91	0.738
sim_50	ChimeraScan	22	308	30	192	0.62	0.91	0.738
sim_50	ChimeraScan	23	307	28	193	0.61	0.92	0.734
sim_50	ChimeraScan	24	304	28	196	0.61	0.92	0.734
sim_50	ChimeraScan	25	303	28	197	0.61	0.92	0.734
sim_50	ChimeraScan	26	301	27	199	0.60	0.92	0.726
sim_50	ChimeraScan	27	299	26	201	0.60	0.92	0.726
sim_50	ChimeraScan	28	297	24	203	0.59	0.93	0.722
sim_50	ChimeraScan	29	295	24	205	0.59	0.92	0.719
sim_50	ChimeraScan	30	294	24	206	0.59	0.92	0.719
sim_50	ChimeraScan	31	293	23	207	0.59	0.93	0.722
sim_50	ChimeraScan	32	289	22	211	0.58	0.93	0.714
sim_50	ChimeraScan	33	287	20	213	0.57	0.93	0.707
sim_50	ChimeraScan	35	287	19	213	0.57	0.94	0.710
sim_50	ChimeraScan	37	284	19	216	0.57	0.94	0.710
sim_50	ChimeraScan	38	284	18	216	0.57	0.94	0.710
sim_50	ChimeraScan	42	282	18	218	0.56	0.94	0.702
sim_50	ChimeraScan	43	282	17	218	0.56	0.94	0.702
sim_50	ChimeraScan	44	281	17	219	0.56	0.94	0.702
sim_50	ChimeraScan	45	279	17	221	0.56	0.94	0.702
sim_50	ChimeraScan	46	279	16	221	0.56	0.95	0.705
sim_50	ChimeraScan	47	279	15	221	0.56	0.95	0.705
sim_50	ChimeraScan	53	277	14	223	0.55	0.95	0.697
sim_50	ChimeraScan	54	276	14	224	0.55	0.95	0.697
sim_50	ChimeraScan	55	275	14	225	0.55	0.95	0.697
sim_50	ChimeraScan	56	274	14	226	0.55	0.95	0.697
sim_50	ChimeraScan	57	273	14	227	0.55	0.95	0.697
sim_50	ChimeraScan	58	271	14	229	0.54	0.95	0.689
sim_50	ChimeraScan	59	270	14	230	0.54	0.95	0.689
sim_50	ChimeraScan	60	269	14	231	0.54	0.95	0.689
sim_50	ChimeraScan	61	267	12	233	0.53	0.96	0.683
sim_50	ChimeraScan	64	265	12	235	0.53	0.96	0.683
sim_50	ChimeraScan	65	264	12	236	0.53	0.96	0.683
sim_50	ChimeraScan	66	263	12	237	0.53	0.96	0.683
sim_50	ChimeraScan	68	263	11	237	0.53	0.96	0.683
sim_50	ChimeraScan	69	261	11	239	0.52	0.96	0.675
sim_50	ChimeraScan	72	260	11	240	0.52	0.96	0.675
sim_50	ChimeraScan	74	258	11	242	0.52	0.96	0.675
sim_50	ChimeraScan	75	257	11	243	0.51	0.96	0.666
sim_50	ChimeraScan	77	255	10	245	0.51	0.96	0.666
sim_50	ChimeraScan	78	253	10	247	0.51	0.96	0.666
sim_50	ChimeraScan	80	251	9	249	0.50	0.97	0.660
sim_50	ChimeraScan	81	249	9	251	0.50	0.97	0.660
sim_50	ChimeraScan	82	249	8	251	0.50	0.97	0.660
sim_50	ChimeraScan	83	248	7	252	0.50	0.97	0.660
sim_50	ChimeraScan	89	247	7	253	0.49	0.97	0.651
sim_50	ChimeraScan	90	246	7	254	0.49	0.97	0.651
sim_50	ChimeraScan	91	245	7	255	0.49	0.97	0.651
sim_50	ChimeraScan	92	243	7	257	0.49	0.97	0.651
sim_50	ChimeraScan	96	242	7	258	0.48	0.97	0.642
sim_50	ChimeraScan	99	241	7	259	0.48	0.97	0.642
sim_50	ChimeraScan	100	240	7	260	0.48	0.97	0.642
sim_50	ChimeraScan	101	239	7	261	0.48	0.97	0.642
sim_50	ChimeraScan	102	238	7	262	0.48	0.97	0.642
sim_50	ChimeraScan	104	237	7	263	0.47	0.97	0.633
sim_50	ChimeraScan	110	236	7	264	0.47	0.97	0.633
sim_50	ChimeraScan	112	235	7	265	0.47	0.97	0.633
sim_50	ChimeraScan	116	234	6	266	0.47	0.97	0.633
sim_50	ChimeraScan	125	232	6	268	0.46	0.97	0.624
sim_50	ChimeraScan	126	231	6	269	0.46	0.97	0.624
sim_50	ChimeraScan	128	230	6	270	0.46	0.97	0.624
sim_50	ChimeraScan	129	229	6	271	0.46	0.97	0.624
sim_50	ChimeraScan	130	227	6	273	0.45	0.97	0.615
sim_50	ChimeraScan	131	226	6	274	0.45	0.97	0.615
sim_50	ChimeraScan	133	225	6	275	0.45	0.97	0.615
sim_50	ChimeraScan	135	223	6	277	0.45	0.97	0.615
sim_50	ChimeraScan	137	222	6	278	0.44	0.97	0.605
sim_50	ChimeraScan	142	222	5	278	0.44	0.98	0.607
sim_50	ChimeraScan	148	221	5	279	0.44	0.98	0.607
sim_50	ChimeraScan	151	220	5	280	0.44	0.98	0.607
sim_50	ChimeraScan	157	219	5	281	0.44	0.98	0.607
sim_50	ChimeraScan	159	218	5	282	0.44	0.98	0.607
sim_50	ChimeraScan	160	217	5	283	0.43	0.98	0.598
sim_50	ChimeraScan	161	216	5	284	0.43	0.98	0.598
sim_50	ChimeraScan	169	214	5	286	0.43	0.98	0.598
sim_50	ChimeraScan	172	212	5	288	0.42	0.98	0.588
sim_50	ChimeraScan	180	211	5	289	0.42	0.98	0.588
sim_50	ChimeraScan	186	210	5	290	0.42	0.98	0.588
sim_50	ChimeraScan	194	210	4	290	0.42	0.98	0.588
sim_50	ChimeraScan	196	209	4	291	0.42	0.98	0.588
sim_50	ChimeraScan	197	207	4	293	0.41	0.98	0.578
sim_50	ChimeraScan	198	206	4	294	0.41	0.98	0.578
sim_50	ChimeraScan	210	205	4	295	0.41	0.98	0.578
sim_50	ChimeraScan	217	203	4	297	0.41	0.98	0.578
sim_50	ChimeraScan	220	202	4	298	0.40	0.98	0.568
sim_50	ChimeraScan	229	202	3	298	0.40	0.99	0.570
sim_50	ChimeraScan	232	201	3	299	0.40	0.99	0.570
sim_50	ChimeraScan	234	200	3	300	0.40	0.99	0.570
sim_50	ChimeraScan	238	199	3	301	0.40	0.99	0.570
sim_50	ChimeraScan	247	198	3	302	0.40	0.99	0.570
sim_50	ChimeraScan	249	197	2	303	0.39	0.99	0.560
sim_50	ChimeraScan	250	196	2	304	0.39	0.99	0.560
sim_50	ChimeraScan	258	195	2	305	0.39	0.99	0.560
sim_50	ChimeraScan	267	194	2	306	0.39	0.99	0.560
sim_50	ChimeraScan	271	193	2	307	0.39	0.99	0.560
sim_50	ChimeraScan	279	192	2	308	0.38	0.99	0.549
sim_50	ChimeraScan	285	191	2	309	0.38	0.99	0.549
sim_50	ChimeraScan	297	190	2	310	0.38	0.99	0.549
sim_50	ChimeraScan	303	189	2	311	0.38	0.99	0.549
sim_50	ChimeraScan	325	188	2	312	0.38	0.99	0.549
sim_50	ChimeraScan	340	187	2	313	0.37	0.99	0.539
sim_50	ChimeraScan	349	186	2	314	0.37	0.99	0.539
sim_50	ChimeraScan	350	185	2	315	0.37	0.99	0.539
sim_50	ChimeraScan	371	183	2	317	0.37	0.99	0.539
sim_50	ChimeraScan	373	182	2	318	0.36	0.99	0.528
sim_50	ChimeraScan	381	181	2	319	0.36	0.99	0.528
sim_50	ChimeraScan	393	179	2	321	0.36	0.99	0.528
sim_50	ChimeraScan	398	178	2	322	0.36	0.99	0.528
sim_50	ChimeraScan	406	177	2	323	0.35	0.99	0.517
sim_50	ChimeraScan	435	176	2	324	0.35	0.99	0.517
sim_50	ChimeraScan	442	174	2	326	0.35	0.99	0.517
sim_50	ChimeraScan	443	173	2	327	0.35	0.99	0.517
sim_50	ChimeraScan	445	172	2	328	0.34	0.99	0.506
sim_50	ChimeraScan	454	171	2	329	0.34	0.99	0.506
sim_50	ChimeraScan	457	170	2	330	0.34	0.99	0.506
sim_50	ChimeraScan	471	169	2	331	0.34	0.99	0.506
sim_50	ChimeraScan	477	168	2	332	0.34	0.99	0.506
sim_50	ChimeraScan	483	167	2	333	0.33	0.99	0.495
sim_50	ChimeraScan	497	166	2	334	0.33	0.99	0.495
sim_50	ChimeraScan	501	165	2	335	0.33	0.99	0.495
sim_50	ChimeraScan	504	164	2	336	0.33	0.99	0.495
sim_50	ChimeraScan	506	163	2	337	0.33	0.99	0.495
sim_50	ChimeraScan	509	161	2	339	0.32	0.99	0.484
sim_50	ChimeraScan	523	160	2	340	0.32	0.99	0.484
sim_50	ChimeraScan	547	159	2	341	0.32	0.99	0.484
sim_50	ChimeraScan	558	158	2	342	0.32	0.99	0.484
sim_50	ChimeraScan	564	157	2	343	0.31	0.99	0.472
sim_50	ChimeraScan	566	156	2	344	0.31	0.99	0.472
sim_50	ChimeraScan	576	154	2	346	0.31	0.99	0.472
sim_50	ChimeraScan	616	153	2	347	0.31	0.99	0.472
sim_50	ChimeraScan	627	152	2	348	0.30	0.99	0.460
sim_50	ChimeraScan	630	151	2	349	0.30	0.99	0.460
sim_50	ChimeraScan	635	150	1	350	0.30	0.99	0.460
sim_50	ChimeraScan	670	149	1	351	0.30	0.99	0.460
sim_50	ChimeraScan	737	148	1	352	0.30	0.99	0.460
sim_50	ChimeraScan	749	147	1	353	0.29	0.99	0.449
sim_50	ChimeraScan	756	146	1	354	0.29	0.99	0.449
sim_50	ChimeraScan	773	145	1	355	0.29	0.99	0.449
sim_50	ChimeraScan	826	144	1	356	0.29	0.99	0.449
sim_50	ChimeraScan	843	143	1	357	0.29	0.99	0.449
sim_50	ChimeraScan	868	142	1	358	0.28	0.99	0.437
sim_50	ChimeraScan	886	141	1	359	0.28	0.99	0.437
sim_50	ChimeraScan	889	140	1	360	0.28	0.99	0.437
sim_50	ChimeraScan	891	139	1	361	0.28	0.99	0.437
sim_50	ChimeraScan	897	138	1	362	0.28	0.99	0.437
sim_50	ChimeraScan	906	137	1	363	0.27	0.99	0.424
sim_50	ChimeraScan	915	136	1	364	0.27	0.99	0.424
sim_50	ChimeraScan	962	135	1	365	0.27	0.99	0.424
sim_50	ChimeraScan	1050	134	1	366	0.27	0.99	0.424
sim_50	ChimeraScan	1073	133	1	367	0.27	0.99	0.424
sim_50	ChimeraScan	1082	132	1	368	0.26	0.99	0.412
sim_50	ChimeraScan	1090	131	1	369	0.26	0.99	0.412
sim_50	ChimeraScan	1141	130	1	370	0.26	0.99	0.412
sim_50	ChimeraScan	1165	129	1	371	0.26	0.99	0.412
sim_50	ChimeraScan	1184	128	1	372	0.26	0.99	0.412
sim_50	ChimeraScan	1188	127	1	373	0.25	0.99	0.399
sim_50	ChimeraScan	1197	126	0	374	0.25	1	0.400
sim_50	ChimeraScan	1214	125	0	375	0.25	1	0.400
sim_50	ChimeraScan	1277	124	0	376	0.25	1	0.400
sim_50	ChimeraScan	1321	123	0	377	0.25	1	0.400
sim_50	ChimeraScan	1335	121	0	379	0.24	1	0.387
sim_50	ChimeraScan	1338	120	0	380	0.24	1	0.387
sim_50	ChimeraScan	1350	119	0	381	0.24	1	0.387
sim_50	ChimeraScan	1382	118	0	382	0.24	1	0.387
sim_50	ChimeraScan	1450	117	0	383	0.23	1	0.374
sim_50	ChimeraScan	1463	116	0	384	0.23	1	0.374
sim_50	ChimeraScan	1500	115	0	385	0.23	1	0.374
sim_50	ChimeraScan	1518	114	0	386	0.23	1	0.374
sim_50	ChimeraScan	1521	113	0	387	0.23	1	0.374
sim_50	ChimeraScan	1524	112	0	388	0.22	1	0.361
sim_50	ChimeraScan	1561	111	0	389	0.22	1	0.361
sim_50	ChimeraScan	1648	110	0	390	0.22	1	0.361
sim_50	ChimeraScan	1684	109	0	391	0.22	1	0.361
sim_50	ChimeraScan	1754	108	0	392	0.22	1	0.361
sim_50	ChimeraScan	1793	107	0	393	0.21	1	0.347
sim_50	ChimeraScan	1813	106	0	394	0.21	1	0.347
sim_50	ChimeraScan	1859	105	0	395	0.21	1	0.347
sim_50	ChimeraScan	1895	104	0	396	0.21	1	0.347
sim_50	ChimeraScan	2003	103	0	397	0.21	1	0.347
sim_50	ChimeraScan	2009	102	0	398	0.20	1	0.333
sim_50	ChimeraScan	2021	101	0	399	0.20	1	0.333
sim_50	ChimeraScan	2023	100	0	400	0.20	1	0.333
sim_50	ChimeraScan	2028	99	0	401	0.20	1	0.333
sim_50	ChimeraScan	2130	98	0	402	0.20	1	0.333
sim_50	ChimeraScan	2144	97	0	403	0.19	1	0.319
sim_50	ChimeraScan	2175	96	0	404	0.19	1	0.319
sim_50	ChimeraScan	2225	95	0	405	0.19	1	0.319
sim_50	ChimeraScan	2248	94	0	406	0.19	1	0.319
sim_50	ChimeraScan	2274	93	0	407	0.19	1	0.319
sim_50	ChimeraScan	2277	92	0	408	0.18	1	0.305
sim_50	ChimeraScan	2350	91	0	409	0.18	1	0.305
sim_50	ChimeraScan	2369	90	0	410	0.18	1	0.305
sim_50	ChimeraScan	2406	89	0	411	0.18	1	0.305
sim_50	ChimeraScan	2412	88	0	412	0.18	1	0.305
sim_50	ChimeraScan	2426	87	0	413	0.17	1	0.291
sim_50	ChimeraScan	2441	86	0	414	0.17	1	0.291
sim_50	ChimeraScan	2515	84	0	416	0.17	1	0.291
sim_50	ChimeraScan	2532	83	0	417	0.17	1	0.291
sim_50	ChimeraScan	2638	82	0	418	0.16	1	0.276
sim_50	ChimeraScan	2665	81	0	419	0.16	1	0.276
sim_50	ChimeraScan	2670	80	0	420	0.16	1	0.276
sim_50	ChimeraScan	2752	79	0	421	0.16	1	0.276
sim_50	ChimeraScan	2805	78	0	422	0.16	1	0.276
sim_50	ChimeraScan	2846	77	0	423	0.15	1	0.261
sim_50	ChimeraScan	2865	76	0	424	0.15	1	0.261
sim_50	ChimeraScan	2876	75	0	425	0.15	1	0.261
sim_50	ChimeraScan	3076	74	0	426	0.15	1	0.261
sim_50	ChimeraScan	3082	73	0	427	0.15	1	0.261
sim_50	ChimeraScan	3173	72	0	428	0.14	1	0.246
sim_50	ChimeraScan	3222	71	0	429	0.14	1	0.246
sim_50	ChimeraScan	3257	70	0	430	0.14	1	0.246
sim_50	ChimeraScan	3482	69	0	431	0.14	1	0.246
sim_50	ChimeraScan	3528	68	0	432	0.14	1	0.246
sim_50	ChimeraScan	3531	67	0	433	0.13	1	0.230
sim_50	ChimeraScan	3817	66	0	434	0.13	1	0.230
sim_50	ChimeraScan	3835	65	0	435	0.13	1	0.230
sim_50	ChimeraScan	3903	64	0	436	0.13	1	0.230
sim_50	ChimeraScan	4042	63	0	437	0.13	1	0.230
sim_50	ChimeraScan	4064	62	0	438	0.12	1	0.214
sim_50	ChimeraScan	4127	61	0	439	0.12	1	0.214
sim_50	ChimeraScan	4142	60	0	440	0.12	1	0.214
sim_50	ChimeraScan	4164	59	0	441	0.12	1	0.214
sim_50	ChimeraScan	4171	58	0	442	0.12	1	0.214
sim_50	ChimeraScan	4211	57	0	443	0.11	1	0.198
sim_50	ChimeraScan	4459	56	0	444	0.11	1	0.198
sim_50	ChimeraScan	4466	55	0	445	0.11	1	0.198
sim_50	ChimeraScan	4503	54	0	446	0.11	1	0.198
sim_50	ChimeraScan	4564	53	0	447	0.11	1	0.198
sim_50	ChimeraScan	4623	52	0	448	0.10	1	0.182
sim_50	ChimeraScan	4725	51	0	449	0.10	1	0.182
sim_50	ChimeraScan	5122	50	0	450	0.10	1	0.182
sim_50	ChimeraScan	5249	49	0	451	0.10	1	0.182
sim_50	ChimeraScan	5251	48	0	452	0.10	1	0.182
sim_50	ChimeraScan	5303	47	0	453	0.09	1	0.165
sim_50	ChimeraScan	5394	46	0	454	0.09	1	0.165
sim_50	ChimeraScan	5600	45	0	455	0.09	1	0.165
sim_50	ChimeraScan	5708	44	0	456	0.09	1	0.165
sim_50	ChimeraScan	5735	43	0	457	0.09	1	0.165
sim_50	ChimeraScan	5763	42	0	458	0.08	1	0.148
sim_50	ChimeraScan	6083	41	0	459	0.08	1	0.148
