data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_101	JAFFA-Assembly	318	112	4	388	0.22	0.97	0.359
sim_101	JAFFA-Assembly	344	111	4	389	0.22	0.97	0.359
sim_101	JAFFA-Assembly	348	110	4	390	0.22	0.96	0.358
sim_101	JAFFA-Assembly	351	109	4	391	0.22	0.96	0.358
sim_101	JAFFA-Assembly	352	108	4	392	0.22	0.96	0.358
sim_101	JAFFA-Assembly	353	107	4	393	0.21	0.96	0.345
sim_101	JAFFA-Assembly	354	106	4	394	0.21	0.96	0.345
sim_101	JAFFA-Assembly	355	105	4	395	0.21	0.96	0.345
sim_101	JAFFA-Assembly	358	104	4	396	0.21	0.96	0.345
sim_101	JAFFA-Assembly	364	103	4	397	0.21	0.96	0.345
sim_101	JAFFA-Assembly	369	102	4	398	0.20	0.96	0.331
sim_101	JAFFA-Assembly	373	102	3	398	0.20	0.97	0.332
sim_101	JAFFA-Assembly	374	101	3	399	0.20	0.97	0.332
sim_101	JAFFA-Assembly	377	100	3	400	0.20	0.97	0.332
sim_101	JAFFA-Assembly	381	99	3	401	0.20	0.97	0.332
sim_101	JAFFA-Assembly	383	98	3	402	0.20	0.97	0.332
sim_101	JAFFA-Assembly	407	97	3	403	0.19	0.97	0.318
sim_101	JAFFA-Assembly	415	96	3	404	0.19	0.97	0.318
sim_101	JAFFA-Assembly	426	95	3	405	0.19	0.97	0.318
sim_101	JAFFA-Assembly	429	94	3	406	0.19	0.97	0.318
sim_101	JAFFA-Assembly	435	93	3	407	0.19	0.97	0.318
sim_101	JAFFA-Assembly	441	92	3	408	0.18	0.97	0.304
sim_101	JAFFA-Assembly	442	91	3	409	0.18	0.97	0.304
sim_101	JAFFA-Assembly	452	90	3	410	0.18	0.97	0.304
sim_101	JAFFA-Assembly	454	89	3	411	0.18	0.97	0.304
sim_101	JAFFA-Assembly	466	88	3	412	0.18	0.97	0.304
sim_101	JAFFA-Assembly	472	87	3	413	0.17	0.97	0.289
sim_101	JAFFA-Assembly	482	86	3	414	0.17	0.97	0.289
sim_101	JAFFA-Assembly	504	85	3	415	0.17	0.97	0.289
sim_101	JAFFA-Assembly	514	83	3	417	0.17	0.97	0.289
sim_101	JAFFA-Assembly	526	82	3	418	0.16	0.96	0.274
sim_101	JAFFA-Assembly	527	81	3	419	0.16	0.96	0.274
sim_101	JAFFA-Assembly	529	81	2	419	0.16	0.98	0.275
sim_101	JAFFA-Assembly	540	80	2	420	0.16	0.98	0.275
sim_101	JAFFA-Assembly	550	79	2	421	0.16	0.98	0.275
sim_101	JAFFA-Assembly	557	78	2	422	0.16	0.97	0.275
sim_101	JAFFA-Assembly	559	77	2	423	0.15	0.97	0.260
sim_101	JAFFA-Assembly	563	76	2	424	0.15	0.97	0.260
sim_101	JAFFA-Assembly	564	75	2	425	0.15	0.97	0.260
sim_101	JAFFA-Assembly	572	74	2	426	0.15	0.97	0.260
sim_101	JAFFA-Assembly	583	74	1	426	0.15	0.99	0.261
sim_101	JAFFA-Assembly	585	73	1	427	0.15	0.99	0.261
sim_101	JAFFA-Assembly	596	72	1	428	0.14	0.99	0.245
sim_101	JAFFA-Assembly	605	71	1	429	0.14	0.99	0.245
sim_101	JAFFA-Assembly	617	69	1	431	0.14	0.99	0.245
sim_101	JAFFA-Assembly	641	68	1	432	0.14	0.99	0.245
sim_101	JAFFA-Assembly	652	67	1	433	0.13	0.99	0.230
sim_101	JAFFA-Assembly	653	66	1	434	0.13	0.99	0.230
sim_101	JAFFA-Assembly	667	65	1	435	0.13	0.98	0.230
sim_101	JAFFA-Assembly	684	64	1	436	0.13	0.98	0.230
sim_101	JAFFA-Assembly	686	63	1	437	0.13	0.98	0.230
sim_101	JAFFA-Assembly	739	62	1	438	0.12	0.98	0.214
sim_101	JAFFA-Assembly	754	61	1	439	0.12	0.98	0.214
sim_101	JAFFA-Assembly	757	60	1	440	0.12	0.98	0.214
sim_101	JAFFA-Assembly	758	59	1	441	0.12	0.98	0.214
sim_101	JAFFA-Assembly	803	58	1	442	0.12	0.98	0.214
sim_101	JAFFA-Assembly	805	57	1	443	0.11	0.98	0.198
sim_101	JAFFA-Assembly	811	56	1	444	0.11	0.98	0.198
sim_101	JAFFA-Assembly	814	55	1	445	0.11	0.98	0.198
sim_101	JAFFA-Assembly	815	54	1	446	0.11	0.98	0.198
sim_101	JAFFA-Assembly	818	53	1	447	0.11	0.98	0.198
sim_101	JAFFA-Assembly	834	52	1	448	0.10	0.98	0.181
sim_101	JAFFA-Assembly	838	51	1	449	0.10	0.98	0.181
sim_101	JAFFA-Assembly	894	50	1	450	0.10	0.98	0.181
sim_101	JAFFA-Assembly	896	49	1	451	0.10	0.98	0.181
sim_101	JAFFA-Assembly	938	48	1	452	0.10	0.98	0.181
sim_101	JAFFA-Assembly	973	47	1	453	0.09	0.98	0.165
sim_101	JAFFA-Assembly	984	46	1	454	0.09	0.98	0.165
sim_101	JAFFA-Assembly	1021	45	1	455	0.09	0.98	0.165
sim_101	JAFFA-Assembly	1028	44	1	456	0.09	0.98	0.165
sim_101	JAFFA-Assembly	1036	43	1	457	0.09	0.98	0.165
sim_101	JAFFA-Assembly	1055	42	1	458	0.08	0.98	0.148
sim_101	JAFFA-Assembly	1071	41	1	459	0.08	0.98	0.148
sim_101	JAFFA-Assembly	1097	40	1	460	0.08	0.98	0.148
sim_101	JAFFA-Assembly	1106	39	1	461	0.08	0.97	0.148
sim_101	JAFFA-Assembly	1124	38	1	462	0.08	0.97	0.148
sim_101	JAFFA-Assembly	1138	37	1	463	0.07	0.97	0.131
sim_101	JAFFA-Assembly	1164	36	1	464	0.07	0.97	0.131
sim_101	JAFFA-Assembly	1184	35	1	465	0.07	0.97	0.131
sim_101	JAFFA-Assembly	1246	34	1	466	0.07	0.97	0.131
sim_101	JAFFA-Assembly	1283	32	1	468	0.06	0.97	0.113
sim_101	JAFFA-Assembly	1355	31	1	469	0.06	0.97	0.113
sim_101	JAFFA-Assembly	1399	30	1	470	0.06	0.97	0.113
sim_101	JAFFA-Assembly	1448	29	1	471	0.06	0.97	0.113
sim_101	JAFFA-Assembly	1504	28	1	472	0.06	0.97	0.113
sim_101	JAFFA-Assembly	1566	27	1	473	0.05	0.96	0.095
sim_101	JAFFA-Assembly	1601	26	1	474	0.05	0.96	0.095
sim_101	JAFFA-Assembly	1603	25	1	475	0.05	0.96	0.095
sim_101	JAFFA-Assembly	1607	24	1	476	0.05	0.96	0.095
sim_101	JAFFA-Assembly	1691	23	1	477	0.05	0.96	0.095
sim_101	JAFFA-Assembly	1711	22	1	478	0.04	0.96	0.077
sim_101	JAFFA-Assembly	1738	21	1	479	0.04	0.95	0.077
sim_101	JAFFA-Assembly	1794	20	1	480	0.04	0.95	0.077
sim_101	JAFFA-Assembly	1844	19	1	481	0.04	0.95	0.077
sim_101	JAFFA-Assembly	1887	19	0	481	0.04	1	0.077
sim_101	JAFFA-Assembly	1917	18	0	482	0.04	1	0.077
sim_101	JAFFA-Assembly	2067	17	0	483	0.03	1	0.058
sim_101	JAFFA-Assembly	2163	16	0	484	0.03	1	0.058
sim_101	JAFFA-Assembly	2192	15	0	485	0.03	1	0.058
sim_101	JAFFA-Assembly	2223	14	0	486	0.03	1	0.058
sim_101	JAFFA-Assembly	2278	13	0	487	0.03	1	0.058
sim_101	JAFFA-Assembly	2381	12	0	488	0.02	1	0.039
sim_101	JAFFA-Assembly	2389	10	0	490	0.02	1	0.039
sim_101	JAFFA-Assembly	2530	9	0	491	0.02	1	0.039
sim_101	JAFFA-Assembly	2663	8	0	492	0.02	1	0.039
sim_101	JAFFA-Assembly	2695	7	0	493	0.01	1	0.020
sim_101	JAFFA-Assembly	2857	6	0	494	0.01	1	0.020
sim_101	JAFFA-Assembly	2943	5	0	495	0.01	1	0.020
sim_101	JAFFA-Assembly	3095	4	0	496	0.01	1	0.020
sim_101	JAFFA-Assembly	3136	3	0	497	0.01	1	0.020
sim_101	JAFFA-Assembly	3218	2	0	498	0.00	1	0.000
sim_101	ChimeraScan	2	434	129	66	0.87	0.77	0.817
sim_101	ChimeraScan	3	418	90	82	0.84	0.82	0.830
sim_101	ChimeraScan	4	408	73	92	0.82	0.85	0.835
sim_101	ChimeraScan	5	401	62	99	0.80	0.87	0.834
sim_101	ChimeraScan	6	392	56	108	0.78	0.88	0.827
sim_101	ChimeraScan	7	383	52	117	0.77	0.88	0.821
sim_101	ChimeraScan	8	375	52	125	0.75	0.88	0.810
sim_101	ChimeraScan	9	362	42	138	0.72	0.9	0.800
sim_101	ChimeraScan	10	355	42	145	0.71	0.89	0.790
sim_101	ChimeraScan	11	347	39	153	0.69	0.9	0.781
sim_101	ChimeraScan	12	343	36	157	0.69	0.91	0.785
sim_101	ChimeraScan	13	337	35	163	0.67	0.91	0.772
sim_101	ChimeraScan	14	328	33	172	0.66	0.91	0.765
sim_101	ChimeraScan	15	325	33	175	0.65	0.91	0.758
sim_101	ChimeraScan	16	323	32	177	0.65	0.91	0.758
sim_101	ChimeraScan	17	316	31	184	0.63	0.91	0.745
sim_101	ChimeraScan	18	308	27	192	0.62	0.92	0.741
sim_101	ChimeraScan	19	304	27	196	0.61	0.92	0.734
sim_101	ChimeraScan	20	299	26	201	0.60	0.92	0.726
sim_101	ChimeraScan	21	296	25	204	0.59	0.92	0.719
sim_101	ChimeraScan	22	293	25	207	0.59	0.92	0.719
sim_101	ChimeraScan	24	290	23	210	0.58	0.93	0.714
sim_101	ChimeraScan	25	284	23	216	0.57	0.93	0.707
sim_101	ChimeraScan	26	279	22	221	0.56	0.93	0.699
sim_101	ChimeraScan	27	277	20	223	0.55	0.93	0.691
sim_101	ChimeraScan	29	275	20	225	0.55	0.93	0.691
sim_101	ChimeraScan	30	273	20	227	0.55	0.93	0.691
sim_101	ChimeraScan	31	272	20	228	0.54	0.93	0.683
sim_101	ChimeraScan	33	271	20	229	0.54	0.93	0.683
sim_101	ChimeraScan	34	268	19	232	0.54	0.93	0.683
sim_101	ChimeraScan	35	263	19	237	0.53	0.93	0.675
sim_101	ChimeraScan	36	260	17	240	0.52	0.94	0.670
sim_101	ChimeraScan	37	256	17	244	0.51	0.94	0.661
sim_101	ChimeraScan	38	255	17	245	0.51	0.94	0.661
sim_101	ChimeraScan	39	254	17	246	0.51	0.94	0.661
sim_101	ChimeraScan	40	252	17	248	0.50	0.94	0.653
sim_101	ChimeraScan	41	249	16	251	0.50	0.94	0.653
sim_101	ChimeraScan	42	246	16	254	0.49	0.94	0.644
sim_101	ChimeraScan	43	246	15	254	0.49	0.94	0.644
sim_101	ChimeraScan	44	245	15	255	0.49	0.94	0.644
sim_101	ChimeraScan	45	242	15	258	0.48	0.94	0.635
sim_101	ChimeraScan	46	241	15	259	0.48	0.94	0.635
sim_101	ChimeraScan	47	240	15	260	0.48	0.94	0.635
sim_101	ChimeraScan	48	239	15	261	0.48	0.94	0.635
sim_101	ChimeraScan	49	235	15	265	0.47	0.94	0.627
sim_101	ChimeraScan	50	232	12	268	0.46	0.95	0.620
sim_101	ChimeraScan	53	230	12	270	0.46	0.95	0.620
sim_101	ChimeraScan	54	227	12	273	0.45	0.95	0.611
sim_101	ChimeraScan	55	223	12	277	0.45	0.95	0.611
sim_101	ChimeraScan	56	220	12	280	0.44	0.95	0.601
sim_101	ChimeraScan	57	218	12	282	0.44	0.95	0.601
sim_101	ChimeraScan	58	217	12	283	0.43	0.95	0.592
sim_101	ChimeraScan	59	217	11	283	0.43	0.95	0.592
sim_101	ChimeraScan	61	216	11	284	0.43	0.95	0.592
sim_101	ChimeraScan	62	214	11	286	0.43	0.95	0.592
sim_101	ChimeraScan	64	213	11	287	0.43	0.95	0.592
sim_101	ChimeraScan	65	212	11	288	0.42	0.95	0.582
sim_101	ChimeraScan	68	210	11	290	0.42	0.95	0.582
sim_101	ChimeraScan	70	209	11	291	0.42	0.95	0.582
sim_101	ChimeraScan	71	206	11	294	0.41	0.95	0.573
sim_101	ChimeraScan	72	205	11	295	0.41	0.95	0.573
sim_101	ChimeraScan	74	204	11	296	0.41	0.95	0.573
sim_101	ChimeraScan	75	203	11	297	0.41	0.95	0.573
sim_101	ChimeraScan	76	201	11	299	0.40	0.95	0.563
sim_101	ChimeraScan	79	200	11	300	0.40	0.95	0.563
sim_101	ChimeraScan	81	199	11	301	0.40	0.95	0.563
sim_101	ChimeraScan	82	196	11	304	0.39	0.95	0.553
sim_101	ChimeraScan	85	194	4	306	0.39	0.98	0.558
sim_101	ChimeraScan	86	193	3	307	0.39	0.98	0.558
sim_101	ChimeraScan	89	192	3	308	0.38	0.98	0.548
sim_101	ChimeraScan	93	190	3	310	0.38	0.98	0.548
sim_101	ChimeraScan	94	189	3	311	0.38	0.98	0.548
sim_101	ChimeraScan	95	188	3	312	0.38	0.98	0.548
sim_101	ChimeraScan	96	186	3	314	0.37	0.98	0.537
sim_101	ChimeraScan	97	185	3	315	0.37	0.98	0.537
sim_101	ChimeraScan	100	184	3	316	0.37	0.98	0.537
sim_101	ChimeraScan	101	183	3	317	0.37	0.98	0.537
sim_101	ChimeraScan	105	182	3	318	0.36	0.98	0.527
sim_101	ChimeraScan	107	181	3	319	0.36	0.98	0.527
sim_101	ChimeraScan	109	180	3	320	0.36	0.98	0.527
sim_101	ChimeraScan	112	179	3	321	0.36	0.98	0.527
sim_101	ChimeraScan	115	178	3	322	0.36	0.98	0.527
sim_101	ChimeraScan	116	177	3	323	0.35	0.98	0.516
sim_101	ChimeraScan	118	176	3	324	0.35	0.98	0.516
sim_101	ChimeraScan	122	175	3	325	0.35	0.98	0.516
sim_101	ChimeraScan	123	174	3	326	0.35	0.98	0.516
sim_101	ChimeraScan	125	173	3	327	0.35	0.98	0.516
sim_101	ChimeraScan	126	172	3	328	0.34	0.98	0.505
sim_101	ChimeraScan	128	169	3	331	0.34	0.98	0.505
sim_101	ChimeraScan	129	168	3	332	0.34	0.98	0.505
sim_101	ChimeraScan	130	167	3	333	0.33	0.98	0.494
sim_101	ChimeraScan	131	166	3	334	0.33	0.98	0.494
sim_101	ChimeraScan	135	164	3	336	0.33	0.98	0.494
sim_101	ChimeraScan	136	162	3	338	0.32	0.98	0.482
sim_101	ChimeraScan	138	160	3	340	0.32	0.98	0.482
sim_101	ChimeraScan	139	159	3	341	0.32	0.98	0.482
sim_101	ChimeraScan	142	158	3	342	0.32	0.98	0.482
sim_101	ChimeraScan	144	157	3	343	0.31	0.98	0.471
sim_101	ChimeraScan	152	156	3	344	0.31	0.98	0.471
sim_101	ChimeraScan	156	155	3	345	0.31	0.98	0.471
sim_101	ChimeraScan	160	154	3	346	0.31	0.98	0.471
sim_101	ChimeraScan	161	153	3	347	0.31	0.98	0.471
sim_101	ChimeraScan	162	152	3	348	0.30	0.98	0.459
sim_101	ChimeraScan	165	151	1	349	0.30	0.99	0.460
sim_101	ChimeraScan	166	150	1	350	0.30	0.99	0.460
sim_101	ChimeraScan	167	149	1	351	0.30	0.99	0.460
sim_101	ChimeraScan	177	148	1	352	0.30	0.99	0.460
sim_101	ChimeraScan	181	146	1	354	0.29	0.99	0.449
sim_101	ChimeraScan	183	145	1	355	0.29	0.99	0.449
sim_101	ChimeraScan	185	144	1	356	0.29	0.99	0.449
sim_101	ChimeraScan	190	142	1	358	0.28	0.99	0.437
sim_101	ChimeraScan	196	141	1	359	0.28	0.99	0.437
sim_101	ChimeraScan	199	140	1	360	0.28	0.99	0.437
sim_101	ChimeraScan	200	139	1	361	0.28	0.99	0.437
sim_101	ChimeraScan	202	138	1	362	0.28	0.99	0.437
sim_101	ChimeraScan	207	137	1	363	0.27	0.99	0.424
sim_101	ChimeraScan	208	136	1	364	0.27	0.99	0.424
sim_101	ChimeraScan	209	135	1	365	0.27	0.99	0.424
sim_101	ChimeraScan	228	134	1	366	0.27	0.99	0.424
sim_101	ChimeraScan	232	132	1	368	0.26	0.99	0.412
sim_101	ChimeraScan	236	131	1	369	0.26	0.99	0.412
sim_101	ChimeraScan	239	130	1	370	0.26	0.99	0.412
sim_101	ChimeraScan	246	129	1	371	0.26	0.99	0.412
sim_101	ChimeraScan	252	128	1	372	0.26	0.99	0.412
sim_101	ChimeraScan	255	127	1	373	0.25	0.99	0.399
sim_101	ChimeraScan	256	126	1	374	0.25	0.99	0.399
sim_101	ChimeraScan	261	125	1	375	0.25	0.99	0.399
sim_101	ChimeraScan	263	124	1	376	0.25	0.99	0.399
sim_101	ChimeraScan	264	122	1	378	0.24	0.99	0.386
sim_101	ChimeraScan	269	121	1	379	0.24	0.99	0.386
sim_101	ChimeraScan	279	120	1	380	0.24	0.99	0.386
sim_101	ChimeraScan	286	119	1	381	0.24	0.99	0.386
sim_101	ChimeraScan	293	117	1	383	0.23	0.99	0.373
sim_101	ChimeraScan	296	116	1	384	0.23	0.99	0.373
sim_101	ChimeraScan	299	115	1	385	0.23	0.99	0.373
sim_101	ChimeraScan	304	114	1	386	0.23	0.99	0.373
sim_101	ChimeraScan	306	112	1	388	0.22	0.99	0.360
sim_101	ChimeraScan	310	110	1	390	0.22	0.99	0.360
sim_101	ChimeraScan	314	109	1	391	0.22	0.99	0.360
sim_101	ChimeraScan	320	108	1	392	0.22	0.99	0.360
sim_101	ChimeraScan	322	107	1	393	0.21	0.99	0.347
sim_101	ChimeraScan	326	106	1	394	0.21	0.99	0.347
sim_101	ChimeraScan	330	105	1	395	0.21	0.99	0.347
sim_101	ChimeraScan	333	104	1	396	0.21	0.99	0.347
sim_101	ChimeraScan	343	103	1	397	0.21	0.99	0.347
sim_101	ChimeraScan	348	102	1	398	0.20	0.99	0.333
sim_101	ChimeraScan	352	100	1	400	0.20	0.99	0.333
sim_101	ChimeraScan	353	99	1	401	0.20	0.99	0.333
sim_101	ChimeraScan	360	98	1	402	0.20	0.99	0.333
sim_101	ChimeraScan	365	97	1	403	0.19	0.99	0.319
sim_101	ChimeraScan	367	97	0	403	0.19	1	0.319
sim_101	ChimeraScan	369	96	0	404	0.19	1	0.319
sim_101	ChimeraScan	380	95	0	405	0.19	1	0.319
sim_101	ChimeraScan	390	94	0	406	0.19	1	0.319
sim_101	ChimeraScan	396	93	0	407	0.19	1	0.319
sim_101	ChimeraScan	397	92	0	408	0.18	1	0.305
sim_101	ChimeraScan	398	91	0	409	0.18	1	0.305
sim_101	ChimeraScan	406	90	0	410	0.18	1	0.305
sim_101	ChimeraScan	410	88	0	412	0.18	1	0.305
sim_101	ChimeraScan	423	86	0	414	0.17	1	0.291
sim_101	ChimeraScan	435	84	0	416	0.17	1	0.291
sim_101	ChimeraScan	438	83	0	417	0.17	1	0.291
sim_101	ChimeraScan	444	82	0	418	0.16	1	0.276
sim_101	ChimeraScan	454	81	0	419	0.16	1	0.276
sim_101	ChimeraScan	455	80	0	420	0.16	1	0.276
sim_101	ChimeraScan	457	79	0	421	0.16	1	0.276
sim_101	ChimeraScan	459	78	0	422	0.16	1	0.276
sim_101	ChimeraScan	469	77	0	423	0.15	1	0.261
sim_101	ChimeraScan	473	76	0	424	0.15	1	0.261
sim_101	ChimeraScan	481	75	0	425	0.15	1	0.261
sim_101	ChimeraScan	482	74	0	426	0.15	1	0.261
sim_101	ChimeraScan	486	72	0	428	0.14	1	0.246
sim_101	ChimeraScan	487	71	0	429	0.14	1	0.246
sim_101	ChimeraScan	497	70	0	430	0.14	1	0.246
sim_101	ChimeraScan	531	69	0	431	0.14	1	0.246
sim_101	ChimeraScan	534	68	0	432	0.14	1	0.246
sim_101	ChimeraScan	540	67	0	433	0.13	1	0.230
sim_101	ChimeraScan	549	65	0	435	0.13	1	0.230
sim_101	ChimeraScan	555	64	0	436	0.13	1	0.230
sim_101	ChimeraScan	557	63	0	437	0.13	1	0.230
sim_101	ChimeraScan	565	62	0	438	0.12	1	0.214
sim_101	ChimeraScan	573	61	0	439	0.12	1	0.214
sim_101	ChimeraScan	574	60	0	440	0.12	1	0.214
sim_101	ChimeraScan	578	59	0	441	0.12	1	0.214
sim_101	ChimeraScan	580	58	0	442	0.12	1	0.214
sim_101	ChimeraScan	602	57	0	443	0.11	1	0.198
sim_101	ChimeraScan	618	56	0	444	0.11	1	0.198
sim_101	ChimeraScan	627	55	0	445	0.11	1	0.198
sim_101	ChimeraScan	643	54	0	446	0.11	1	0.198
sim_101	ChimeraScan	645	53	0	447	0.11	1	0.198
sim_101	ChimeraScan	647	52	0	448	0.10	1	0.182
sim_101	ChimeraScan	675	51	0	449	0.10	1	0.182
sim_101	ChimeraScan	679	50	0	450	0.10	1	0.182
sim_101	ChimeraScan	691	49	0	451	0.10	1	0.182
sim_101	ChimeraScan	703	48	0	452	0.10	1	0.182
sim_101	ChimeraScan	717	47	0	453	0.09	1	0.165
sim_101	ChimeraScan	746	46	0	454	0.09	1	0.165
sim_101	ChimeraScan	767	45	0	455	0.09	1	0.165
sim_101	ChimeraScan	808	44	0	456	0.09	1	0.165
sim_101	ChimeraScan	812	43	0	457	0.09	1	0.165
sim_101	ChimeraScan	816	42	0	458	0.08	1	0.148
sim_101	ChimeraScan	819	41	0	459	0.08	1	0.148
sim_101	ChimeraScan	835	40	0	460	0.08	1	0.148
sim_101	ChimeraScan	877	39	0	461	0.08	1	0.148
sim_101	ChimeraScan	909	38	0	462	0.08	1	0.148
sim_101	ChimeraScan	934	36	0	464	0.07	1	0.131
sim_101	ChimeraScan	949	35	0	465	0.07	1	0.131
sim_101	ChimeraScan	977	34	0	466	0.07	1	0.131
sim_101	ChimeraScan	1049	33	0	467	0.07	1	0.131
sim_101	ChimeraScan	1061	32	0	468	0.06	1	0.113
sim_101	ChimeraScan	1063	31	0	469	0.06	1	0.113
sim_101	ChimeraScan	1099	30	0	470	0.06	1	0.113
sim_101	ChimeraScan	1110	29	0	471	0.06	1	0.113
sim_101	ChimeraScan	1114	28	0	472	0.06	1	0.113
sim_101	ChimeraScan	1116	27	0	473	0.05	1	0.095
sim_101	ChimeraScan	1117	26	0	474	0.05	1	0.095
sim_101	ChimeraScan	1137	25	0	475	0.05	1	0.095
sim_101	ChimeraScan	1165	24	0	476	0.05	1	0.095
sim_101	ChimeraScan	1186	23	0	477	0.05	1	0.095
sim_101	ChimeraScan	1246	22	0	478	0.04	1	0.077
sim_101	ChimeraScan	1301	21	0	479	0.04	1	0.077
sim_101	ChimeraScan	1302	20	0	480	0.04	1	0.077
sim_101	ChimeraScan	1316	19	0	481	0.04	1	0.077
sim_101	ChimeraScan	1354	17	0	483	0.03	1	0.058
sim_101	ChimeraScan	1397	16	0	484	0.03	1	0.058
sim_101	ChimeraScan	1445	15	0	485	0.03	1	0.058
sim_101	ChimeraScan	1484	14	0	486	0.03	1	0.058
sim_101	ChimeraScan	1551	13	0	487	0.03	1	0.058
sim_101	ChimeraScan	1741	12	0	488	0.02	1	0.039
sim_101	ChimeraScan	1777	11	0	489	0.02	1	0.039
sim_101	ChimeraScan	1787	10	0	490	0.02	1	0.039
sim_101	ChimeraScan	1861	9	0	491	0.02	1	0.039
sim_101	ChimeraScan	1909	8	0	492	0.02	1	0.039
sim_101	ChimeraScan	1933	7	0	493	0.01	1	0.020
sim_101	ChimeraScan	1935	6	0	494	0.01	1	0.020
sim_101	ChimeraScan	2021	5	0	495	0.01	1	0.020
sim_101	ChimeraScan	2190	4	0	496	0.01	1	0.020
sim_101	ChimeraScan	2222	3	0	497	0.01	1	0.020
sim_101	ChimeraScan	2310	2	0	498	0.00	1	0.000
sim_101	FusionHunter	3	224	4	276	0.45	0.98	0.617
sim_101	FusionHunter	4	223	4	277	0.45	0.98	0.617
sim_101	FusionHunter	7	222	4	278	0.44	0.98	0.607
sim_101	FusionHunter	9	221	4	279	0.44	0.98	0.607
sim_101	FusionHunter	10	220	4	280	0.44	0.98	0.607
sim_101	FusionHunter	13	216	3	284	0.43	0.99	0.600
sim_101	FusionHunter	15	215	3	285	0.43	0.99	0.600
sim_101	FusionHunter	16	214	3	286	0.43	0.99	0.600
sim_101	FusionHunter	17	212	3	288	0.42	0.99	0.590
sim_101	FusionHunter	18	211	3	289	0.42	0.99	0.590
sim_101	FusionHunter	19	210	3	290	0.42	0.99	0.590
sim_101	FusionHunter	20	208	3	292	0.42	0.99	0.590
sim_101	FusionHunter	21	204	3	296	0.41	0.99	0.580
sim_101	FusionHunter	22	200	3	300	0.40	0.99	0.570
sim_101	FusionHunter	23	199	3	301	0.40	0.99	0.570
sim_101	FusionHunter	27	198	3	302	0.40	0.99	0.570
sim_101	FusionHunter	29	197	3	303	0.39	0.99	0.560
sim_101	FusionHunter	30	195	3	305	0.39	0.98	0.558
sim_101	FusionHunter	32	194	3	306	0.39	0.98	0.558
sim_101	FusionHunter	33	192	3	308	0.38	0.98	0.548
sim_101	FusionHunter	35	187	2	313	0.37	0.99	0.539
sim_101	FusionHunter	37	185	2	315	0.37	0.99	0.539
sim_101	FusionHunter	38	183	2	317	0.37	0.99	0.539
sim_101	FusionHunter	39	182	2	318	0.36	0.99	0.528
sim_101	FusionHunter	42	180	2	320	0.36	0.99	0.528
sim_101	FusionHunter	43	177	2	323	0.35	0.99	0.517
sim_101	FusionHunter	45	176	2	324	0.35	0.99	0.517
sim_101	FusionHunter	47	174	2	326	0.35	0.99	0.517
sim_101	FusionHunter	49	173	2	327	0.35	0.99	0.517
sim_101	FusionHunter	50	168	2	332	0.34	0.99	0.506
sim_101	FusionHunter	51	168	1	332	0.34	0.99	0.506
sim_101	FusionHunter	54	166	1	334	0.33	0.99	0.495
sim_101	FusionHunter	55	165	1	335	0.33	0.99	0.495
sim_101	FusionHunter	56	164	1	336	0.33	0.99	0.495
sim_101	FusionHunter	57	163	1	337	0.33	0.99	0.495
sim_101	FusionHunter	58	161	1	339	0.32	0.99	0.484
sim_101	FusionHunter	59	160	1	340	0.32	0.99	0.484
sim_101	FusionHunter	61	158	1	342	0.32	0.99	0.484
sim_101	FusionHunter	62	156	1	344	0.31	0.99	0.472
sim_101	FusionHunter	64	153	1	347	0.31	0.99	0.472
sim_101	FusionHunter	65	151	1	349	0.30	0.99	0.460
sim_101	FusionHunter	66	149	1	351	0.30	0.99	0.460
sim_101	FusionHunter	67	148	1	352	0.30	0.99	0.460
sim_101	FusionHunter	68	145	1	355	0.29	0.99	0.449
sim_101	FusionHunter	70	144	1	356	0.29	0.99	0.449
sim_101	FusionHunter	71	142	1	358	0.28	0.99	0.437
sim_101	FusionHunter	73	140	1	360	0.28	0.99	0.437
sim_101	FusionHunter	74	138	1	362	0.28	0.99	0.437
sim_101	FusionHunter	76	137	1	363	0.27	0.99	0.424
sim_101	FusionHunter	77	136	1	364	0.27	0.99	0.424
sim_101	FusionHunter	78	133	1	367	0.27	0.99	0.424
sim_101	FusionHunter	80	130	1	370	0.26	0.99	0.412
sim_101	FusionHunter	82	129	1	371	0.26	0.99	0.412
sim_101	FusionHunter	83	127	1	373	0.25	0.99	0.399
sim_101	FusionHunter	84	125	1	375	0.25	0.99	0.399
sim_101	FusionHunter	85	122	1	378	0.24	0.99	0.386
sim_101	FusionHunter	86	119	1	381	0.24	0.99	0.386
sim_101	FusionHunter	87	118	1	382	0.24	0.99	0.386
sim_101	FusionHunter	88	114	1	386	0.23	0.99	0.373
sim_101	FusionHunter	89	110	1	390	0.22	0.99	0.360
sim_101	FusionHunter	90	107	1	393	0.21	0.99	0.347
sim_101	FusionHunter	91	106	1	394	0.21	0.99	0.347
sim_101	FusionHunter	92	103	1	397	0.21	0.99	0.347
sim_101	FusionHunter	93	101	1	399	0.20	0.99	0.333
sim_101	FusionHunter	94	99	1	401	0.20	0.99	0.333
sim_101	FusionHunter	98	96	1	404	0.19	0.99	0.319
sim_101	FusionHunter	99	94	1	406	0.19	0.99	0.319
sim_101	FusionHunter	100	93	1	407	0.19	0.99	0.319
sim_101	FusionHunter	102	89	1	411	0.18	0.99	0.305
